# Chess clock game — 2026-06-06 13:40:31 UTC
# Mode: HOURGLASS  White: 30s+0  Black: 30s+0
# TIMESTAMP (UTC)             EVENT       PLAYER  WHITE_REMAINING  BLACK_REMAINING
2026-06-06T13:45:54.233Z      switch      BLACK          0:09.737         0:50.263
2026-06-06T13:46:07.957Z      switch      WHITE          0:23.461         0:36.539
2026-06-06T13:46:14.911Z      switch      BLACK          0:16.507         0:43.493
2026-06-06T13:46:22.810Z      switch      WHITE          0:24.406         0:35.594
2026-06-06T13:46:34.781Z      switch      BLACK          0:12.436         0:47.564
2026-06-06T13:46:38.345Z      switch      WHITE          0:15.999         0:44.001
2026-06-06T13:46:50.170Z      switch      BLACK          0:04.174         0:55.826
2026-06-06T13:46:53.554Z      switch      WHITE          0:07.558         0:52.442
2026-06-06T13:46:59.778Z      switch      BLACK          0:01.334         0:58.666
2026-06-06T13:47:05.288Z      switch      WHITE          0:06.844         0:53.156
2026-06-06T13:47:09.928Z      switch      BLACK          0:02.204         0:57.796
2026-06-06T13:47:16.018Z      switch      WHITE          0:08.293         0:51.707
2026-06-06T13:47:20.734Z      switch      BLACK          0:03.578         0:56.422
2026-06-06T13:47:27.272Z      switch      WHITE          0:10.115         0:49.885
2026-06-06T13:47:32.682Z      switch      BLACK          0:04.706         0:55.294
2026-06-06T13:47:41.834Z      switch      WHITE          0:13.858         0:46.142
2026-06-06T13:47:46.648Z      switch      BLACK          0:09.044         0:50.956
2026-06-06T13:47:55.365Z      switch      WHITE          0:17.761         0:42.239
2026-06-06T13:48:02.806Z      switch      BLACK          0:10.321         0:49.679
2026-06-06T13:48:12.475Z      switch      WHITE          0:19.989         0:40.011
2026-06-06T13:48:18.244Z      switch      BLACK          0:14.220         0:45.780
2026-06-06T13:48:28.699Z      switch      WHITE          0:24.674         0:35.326
2026-06-06T13:48:37.255Z      switch      BLACK          0:16.119         0:43.881
2026-06-06T13:48:46.245Z      switch      WHITE          0:25.109         0:34.891
2026-06-06T13:48:55.029Z      switch      BLACK          0:16.326         0:43.674
2026-06-06T13:49:02.141Z      switch      WHITE          0:23.438         0:36.562
2026-06-06T13:49:11.879Z      switch      BLACK          0:13.701         0:46.299
2026-06-06T13:49:23.030Z      switch      WHITE          0:24.852         0:35.148
2026-06-06T13:49:33.604Z      switch      BLACK          0:14.279         0:45.721
2026-06-06T13:49:42.616Z      switch      WHITE          0:23.291         0:36.709
2026-06-06T13:49:50.964Z      switch      BLACK          0:14.944         0:45.056
2026-06-06T13:49:59.866Z      switch      WHITE          0:23.846         0:36.154
2026-06-06T13:50:12.483Z      switch      BLACK          0:11.230         0:48.770
2026-06-06T13:50:20.063Z      switch      WHITE          0:18.810         0:41.190
2026-06-06T13:50:26.392Z      switch      BLACK          0:12.481         0:47.519
2026-06-06T13:50:33.887Z      switch      WHITE          0:19.976         0:40.024
2026-06-06T13:50:42.886Z      switch      BLACK          0:10.978         0:49.022
2026-06-06T13:50:49.184Z      switch      WHITE          0:17.276         0:42.724
2026-06-06T13:50:58.115Z      switch      BLACK          0:08.345         0:51.655
2026-06-06T13:51:04.938Z      switch      WHITE          0:15.167         0:44.833
2026-06-06T13:51:10.863Z      switch      BLACK          0:09.243         0:50.757
2026-06-06T13:51:17.299Z      switch      WHITE          0:15.678         0:44.322
2026-06-06T13:51:23.069Z      switch      BLACK          0:09.908         0:50.092
2026-06-06T13:51:28.892Z      switch      WHITE          0:15.726         0:44.274
2026-06-06T13:51:35.139Z      switch      BLACK          0:09.480         0:50.520
2026-06-06T13:51:43.536Z      switch      WHITE          0:17.877         0:42.123
2026-06-06T13:51:51.383Z      switch      BLACK          0:10.031         0:49.969
2026-06-06T13:51:57.381Z      switch      WHITE          0:16.029         0:43.971
2026-06-06T13:52:02.289Z      switch      BLACK          0:11.122         0:48.878
2026-06-06T13:52:13.506Z      switch      WHITE          0:22.338         0:37.662
2026-06-06T13:52:17.378Z      switch      BLACK          0:18.467         0:41.533
2026-06-06T13:52:26.966Z      switch      WHITE          0:28.055         0:31.945
2026-06-06T13:52:31.195Z      switch      BLACK          0:23.826         0:36.174
2026-06-06T13:52:38.803Z      switch      WHITE          0:31.432         0:28.568
2026-06-06T13:52:43.217Z      switch      BLACK          0:27.019         0:32.981
2026-06-06T13:52:49.494Z      switch      WHITE          0:33.295         0:26.705
2026-06-06T13:52:52.932Z      switch      BLACK          0:29.857         0:30.143
2026-06-06T13:53:00.368Z      switch      WHITE          0:37.292         0:22.708
2026-06-06T13:53:03.587Z      switch      BLACK          0:34.073         0:25.927
2026-06-06T13:53:15.299Z      switch      WHITE          0:45.784         0:14.216
2026-06-06T13:53:19.525Z      switch      BLACK          0:41.558         0:18.442
2026-06-06T13:53:24.903Z      switch      WHITE          0:46.936         0:13.064
2026-06-06T13:53:28.160Z      switch      BLACK          0:43.680         0:16.320
2026-06-06T13:53:36.660Z      switch      WHITE          0:52.180         0:07.820
2026-06-06T13:53:39.834Z      switch      BLACK          0:49.007         0:10.993
2026-06-06T13:53:44.545Z      switch      WHITE          0:53.717         0:06.283
2026-06-06T13:53:48.020Z      switch      BLACK          0:50.242         0:09.758
2026-06-06T13:53:52.007Z      switch      WHITE          0:54.228         0:05.772
2026-06-06T13:53:55.148Z      switch      BLACK          0:51.087         0:08.913
2026-06-06T13:54:03.011Z      switch      WHITE          0:58.949         0:01.051
2026-06-06T13:54:12.370Z      switch      BLACK          0:49.590         0:10.410
2026-06-06T13:54:17.254Z      switch      WHITE          0:54.473         0:05.527
2026-06-06T13:54:21.167Z      switch      BLACK          0:50.560         0:09.440
2026-06-06T13:54:25.141Z      switch      WHITE          0:54.534         0:05.466
2026-06-06T13:54:28.834Z      switch      BLACK          0:50.842         0:09.158
2026-06-06T13:54:38.022Z      flag        BLACK          1:00.000         0:00.000
