# Chess clock game — 2026-06-06 14:17:13 UTC
# Mode: HOURGLASS  White: 30s+0  Black: 30s+0
# TIMESTAMP (UTC)             EVENT       PLAYER  WHITE_REMAINING  BLACK_REMAINING
2026-06-06T14:23:14.367Z      switch      WHITE          0:36.498         0:23.502
2026-06-06T14:23:22.895Z      switch      BLACK          0:27.971         0:32.029
2026-06-06T14:23:30.366Z      switch      WHITE          0:35.442         0:24.558
2026-06-06T14:23:39.885Z      switch      BLACK          0:25.924         0:34.076
2026-06-06T14:23:55.232Z      switch      WHITE          0:41.270         0:18.730
2026-06-06T14:24:01.539Z      switch      BLACK          0:34.964         0:25.036
2026-06-06T14:24:11.085Z      switch      WHITE          0:44.509         0:15.491
2026-06-06T14:24:18.066Z      switch      BLACK          0:37.528         0:22.472
2026-06-06T14:24:36.042Z      switch      WHITE          0:55.504         0:04.496
2026-06-06T14:24:42.578Z      pause       WHITE          0:48.969         0:11.031
2026-06-06T14:24:53.616Z      resume      WHITE          0:48.969         0:11.031
2026-06-06T14:24:55.609Z      switch      BLACK          0:46.977         0:13.023
2026-06-06T14:25:03.181Z      pause       BLACK          0:54.549         0:05.451
2026-06-06T14:25:25.202Z      resume      BLACK          0:54.549         0:05.451
2026-06-06T14:25:25.202Z      switch      WHITE          0:54.549         0:05.451
2026-06-06T14:25:28.761Z      switch      BLACK          0:50.991         0:09.009
2026-06-06T14:25:32.376Z      pause       BLACK          0:54.606         0:05.394
2026-06-06T14:25:36.171Z      resume      BLACK          0:54.606         0:05.394
2026-06-06T14:25:37.370Z      switch      WHITE          0:55.804         0:04.196
2026-06-06T14:25:40.413Z      pause       WHITE          0:52.762         0:07.238
2026-06-06T14:25:47.965Z      resume      WHITE          0:52.762         0:07.238
2026-06-06T14:25:49.551Z      switch      BLACK          0:51.176         0:08.824
2026-06-06T14:25:50.912Z      switch      WHITE          0:52.536         0:07.464
2026-06-06T14:25:54.866Z      switch      BLACK          0:48.582         0:11.418
2026-06-06T14:26:01.816Z      switch      WHITE          0:55.532         0:04.468
2026-06-06T14:26:10.294Z      switch      BLACK          0:47.055         0:12.945
2026-06-06T14:26:18.688Z      switch      WHITE          0:55.449         0:04.551
2026-06-06T14:26:26.431Z      switch      BLACK          0:47.707         0:12.293
2026-06-06T14:26:32.998Z      switch      WHITE          0:54.274         0:05.726
2026-06-06T14:26:41.779Z      switch      BLACK          0:45.493         0:14.507
2026-06-06T14:26:49.282Z      switch      WHITE          0:52.996         0:07.004
2026-06-06T14:27:00.044Z      switch      BLACK          0:42.235         0:17.765
2026-06-06T14:27:08.100Z      switch      WHITE          0:50.290         0:09.710
2026-06-06T14:27:14.306Z      switch      BLACK          0:44.084         0:15.916
2026-06-06T14:27:21.541Z      switch      WHITE          0:51.319         0:08.681
2026-06-06T14:27:35.497Z      switch      BLACK          0:37.364         0:22.636
2026-06-06T14:27:40.602Z      switch      WHITE          0:42.469         0:17.531
2026-06-06T14:27:51.474Z      switch      BLACK          0:31.597         0:28.403
2026-06-06T14:27:56.087Z      switch      WHITE          0:36.209         0:23.791
2026-06-06T14:28:04.233Z      switch      BLACK          0:28.063         0:31.937
2026-06-06T14:28:09.547Z      switch      WHITE          0:33.376         0:26.624
2026-06-06T14:28:16.935Z      switch      BLACK          0:25.989         0:34.011
2026-06-06T14:28:24.861Z      switch      WHITE          0:33.915         0:26.085
2026-06-06T14:28:33.664Z      switch      BLACK          0:25.112         0:34.888
2026-06-06T14:28:40.585Z      switch      WHITE          0:32.032         0:27.968
2026-06-06T14:28:51.386Z      switch      BLACK          0:21.232         0:38.768
2026-06-06T14:28:58.174Z      switch      WHITE          0:28.019         0:31.981
2026-06-06T14:29:03.570Z      switch      BLACK          0:22.623         0:37.377
2026-06-06T14:29:09.015Z      switch      WHITE          0:28.067         0:31.933
2026-06-06T14:29:13.951Z      switch      BLACK          0:23.131         0:36.869
2026-06-06T14:29:21.097Z      switch      WHITE          0:30.277         0:29.723
2026-06-06T14:29:32.244Z      switch      BLACK          0:19.130         0:40.870
2026-06-06T14:29:34.991Z      switch      WHITE          0:21.876         0:38.124
2026-06-06T14:29:39.247Z      switch      BLACK          0:17.621         0:42.379
2026-06-06T14:29:47.733Z      switch      WHITE          0:26.106         0:33.894
2026-06-06T14:29:54.811Z      switch      BLACK          0:19.029         0:40.971
2026-06-06T14:30:02.497Z      switch      WHITE          0:26.715         0:33.285
2026-06-06T14:30:09.821Z      switch      BLACK          0:19.391         0:40.609
2026-06-06T14:30:15.969Z      switch      WHITE          0:25.538         0:34.462
2026-06-06T14:30:21.454Z      switch      BLACK          0:20.053         0:39.947
2026-06-06T14:30:29.577Z      switch      WHITE          0:28.175         0:31.825
2026-06-06T14:30:35.409Z      switch      BLACK          0:22.343         0:37.657
2026-06-06T14:30:42.007Z      switch      WHITE          0:28.941         0:31.059
2026-06-06T14:30:48.874Z      switch      BLACK          0:22.075         0:37.925
2026-06-06T14:30:53.278Z      switch      WHITE          0:26.479         0:33.521
2026-06-06T14:30:57.785Z      switch      BLACK          0:21.973         0:38.027
2026-06-06T14:31:04.034Z      switch      WHITE          0:28.221         0:31.779
2026-06-06T14:31:11.988Z      switch      BLACK          0:20.267         0:39.733
2026-06-06T14:31:19.752Z      switch      WHITE          0:28.030         0:31.970
