# Chess clock game — 2026-06-06 15:05:09 UTC
# Mode: HOURGLASS  White: 30s+0  Black: 30s+0
# TIMESTAMP (UTC)             EVENT       PLAYER  WHITE_REMAINING  BLACK_REMAINING
2026-06-06T15:11:52.044Z      switch      WHITE          0:54.082         0:05.918
2026-06-06T15:12:00.121Z      switch      BLACK          0:46.005         0:13.995
2026-06-06T15:12:07.941Z      switch      WHITE          0:53.824         0:06.176
2026-06-06T15:12:17.039Z      switch      BLACK          0:44.726         0:15.274
2026-06-06T15:12:27.149Z      switch      WHITE          0:54.835         0:05.165
2026-06-06T15:12:31.424Z      switch      BLACK          0:50.561         0:09.439
2026-06-06T15:12:39.874Z      switch      WHITE          0:59.011         0:00.989
2026-06-06T15:12:48.372Z      switch      BLACK          0:50.513         0:09.487
2026-06-06T15:12:54.298Z      switch      WHITE          0:56.438         0:03.562
2026-06-06T15:13:01.809Z      switch      BLACK          0:48.927         0:11.073
2026-06-06T15:13:12.668Z      switch      WHITE          0:59.785         0:00.215
2026-06-06T15:13:19.551Z      switch      BLACK          0:52.903         0:07.097
2026-06-06T15:13:24.915Z      switch      WHITE          0:58.267         0:01.733
2026-06-06T15:13:34.908Z      switch      BLACK          0:48.275         0:11.725
2026-06-06T15:13:41.095Z      switch      WHITE          0:54.462         0:05.538
2026-06-06T15:13:45.946Z      switch      BLACK          0:49.611         0:10.389
2026-06-06T15:13:51.056Z      switch      WHITE          0:54.720         0:05.280
2026-06-06T15:13:56.097Z      switch      BLACK          0:49.679         0:10.321
2026-06-06T15:14:00.448Z      switch      WHITE          0:54.029         0:05.971
2026-06-06T15:14:07.029Z      switch      BLACK          0:47.448         0:12.552
2026-06-06T15:14:11.941Z      switch      WHITE          0:52.359         0:07.641
2026-06-06T15:14:17.837Z      switch      BLACK          0:46.464         0:13.536
2026-06-06T15:14:23.186Z      switch      WHITE          0:51.813         0:08.187
2026-06-06T15:14:33.579Z      switch      BLACK          0:41.420         0:18.580
2026-06-06T15:14:43.351Z      switch      WHITE          0:51.191         0:08.809
2026-06-06T15:14:49.899Z      switch      BLACK          0:44.644         0:15.356
2026-06-06T15:15:03.508Z      switch      WHITE          0:58.253         0:01.747
2026-06-06T15:15:08.714Z      switch      BLACK          0:53.047         0:06.953
2026-06-06T15:15:15.198Z      switch      WHITE          0:59.530         0:00.470
2026-06-06T15:15:22.369Z      switch      BLACK          0:52.359         0:07.641
2026-06-06T15:15:28.963Z      switch      WHITE          0:58.952         0:01.048
2026-06-06T15:15:34.696Z      switch      BLACK          0:53.219         0:06.781
2026-06-06T15:15:41.579Z      flag        BLACK          1:00.000         0:00.000
