# Chess clock game — 2026-06-06 07:46:51 UTC
# Mode: HOURGLASS  White: 30s+0  Black: 30s+0
# TIMESTAMP (UTC)             EVENT       PLAYER  WHITE_REMAINING  BLACK_REMAINING
2026-06-06T07:52:46.975Z      switch      WHITE          0:32.543         0:27.457
2026-06-06T07:52:53.260Z      switch      BLACK          0:26.259         0:33.741
2026-06-06T07:53:00.913Z      switch      WHITE          0:33.912         0:26.088
2026-06-06T07:53:10.027Z      switch      BLACK          0:24.799         0:35.201
2026-06-06T07:53:20.210Z      switch      WHITE          0:34.981         0:25.019
2026-06-06T07:53:31.600Z      switch      BLACK          0:23.591         0:36.409
2026-06-06T07:53:46.280Z      switch      WHITE          0:38.271         0:21.729
2026-06-06T07:53:52.655Z      switch      BLACK          0:31.896         0:28.104
2026-06-06T07:54:06.353Z      switch      WHITE          0:45.594         0:14.406
2026-06-06T07:54:11.029Z      switch      BLACK          0:40.919         0:19.081
2026-06-06T07:54:19.718Z      switch      WHITE          0:49.607         0:10.393
2026-06-06T07:54:29.394Z      switch      BLACK          0:39.931         0:20.069
2026-06-06T07:54:38.123Z      switch      WHITE          0:48.659         0:11.341
2026-06-06T07:54:45.137Z      switch      BLACK          0:41.645         0:18.355
2026-06-06T07:54:56.530Z      switch      WHITE          0:53.037         0:06.963
2026-06-06T07:55:01.994Z      switch      BLACK          0:47.574         0:12.426
2026-06-06T07:55:07.337Z      switch      WHITE          0:52.916         0:07.084
2026-06-06T07:55:17.009Z      pause       WHITE          0:43.244         0:16.756
2026-06-06T07:55:19.086Z      resume      WHITE          0:43.244         0:16.756
2026-06-06T07:55:20.644Z      switch      BLACK          0:41.687         0:18.313
2026-06-06T07:55:29.524Z      pause       BLACK          0:50.567         0:09.433
2026-06-06T07:55:44.189Z      resume      BLACK          0:50.567         0:09.433
2026-06-06T07:55:50.224Z      switch      WHITE          0:56.601         0:03.399
2026-06-06T07:55:55.168Z      switch      BLACK          0:51.657         0:08.343
2026-06-06T07:55:58.306Z      switch      WHITE          0:54.795         0:05.205
2026-06-06T07:56:05.460Z      switch      BLACK          0:47.642         0:12.358
2026-06-06T07:56:11.512Z      switch      WHITE          0:53.693         0:06.307
2026-06-06T07:56:21.971Z      switch      BLACK          0:43.235         0:16.765
2026-06-06T07:56:29.844Z      switch      WHITE          0:51.108         0:08.892
2026-06-06T07:56:37.680Z      switch      BLACK          0:43.273         0:16.727
2026-06-06T07:56:47.332Z      switch      WHITE          0:52.925         0:07.075
2026-06-06T07:56:56.214Z      switch      BLACK          0:44.044         0:15.956
2026-06-06T07:57:08.958Z      switch      WHITE          0:56.788         0:03.212
2026-06-06T07:57:25.526Z      switch      BLACK          0:40.221         0:19.779
2026-06-06T07:57:28.311Z      switch      WHITE          0:43.006         0:16.994
2026-06-06T07:57:38.613Z      switch      BLACK          0:32.705         0:27.295
2026-06-06T07:57:46.952Z      switch      WHITE          0:41.044         0:18.956
2026-06-06T07:57:52.509Z      switch      BLACK          0:35.488         0:24.512
2026-06-06T07:57:57.606Z      switch      WHITE          0:40.585         0:19.415
2026-06-06T07:58:04.454Z      switch      BLACK          0:33.737         0:26.263
2026-06-06T07:58:14.761Z      switch      WHITE          0:44.043         0:15.957
2026-06-06T07:58:21.432Z      switch      BLACK          0:37.372         0:22.628
2026-06-06T07:58:29.080Z      switch      WHITE          0:45.019         0:14.981
2026-06-06T07:58:35.937Z      switch      BLACK          0:38.163         0:21.837
2026-06-06T07:58:44.918Z      switch      WHITE          0:47.144         0:12.856
2026-06-06T07:58:55.212Z      switch      BLACK          0:36.850         0:23.150
2026-06-06T07:58:58.921Z      switch      WHITE          0:40.558         0:19.442
2026-06-06T07:59:11.049Z      switch      BLACK          0:28.431         0:31.569
2026-06-06T07:59:27.171Z      switch      WHITE          0:44.553         0:15.447
2026-06-06T07:59:37.501Z      switch      BLACK          0:34.224         0:25.776
2026-06-06T08:00:03.350Z      flag        BLACK          1:00.000         0:00.000
