# Chess clock game — 2026-06-06 11:03:22 UTC
# Mode: HOURGLASS  White: 30s+0  Black: 30s+0
# TIMESTAMP (UTC)             EVENT       PLAYER  WHITE_REMAINING  BLACK_REMAINING
2026-06-06T11:10:16.142Z      switch      WHITE          0:46.012         0:13.988
2026-06-06T11:10:24.747Z      switch      BLACK          0:37.408         0:22.592
2026-06-06T11:10:31.060Z      switch      WHITE          0:43.721         0:16.279
2026-06-06T11:10:40.404Z      switch      BLACK          0:34.378         0:25.622
2026-06-06T11:10:45.691Z      switch      WHITE          0:39.665         0:20.335
2026-06-06T11:10:52.126Z      switch      BLACK          0:33.231         0:26.769
2026-06-06T11:10:55.571Z      switch      WHITE          0:36.675         0:23.325
2026-06-06T11:11:02.902Z      switch      BLACK          0:29.344         0:30.656
2026-06-06T11:11:06.930Z      switch      WHITE          0:33.371         0:26.629
2026-06-06T11:11:14.412Z      switch      BLACK          0:25.889         0:34.111
2026-06-06T11:11:17.626Z      switch      WHITE          0:29.102         0:30.898
2026-06-06T11:11:26.877Z      switch      BLACK          0:19.851         0:40.149
2026-06-06T11:11:31.246Z      switch      WHITE          0:24.219         0:35.781
2026-06-06T11:11:46.788Z      switch      BLACK          0:08.677         0:51.323
2026-06-06T11:11:51.647Z      switch      WHITE          0:13.535         0:46.465
2026-06-06T11:11:59.350Z      switch      BLACK          0:05.833         0:54.167
2026-06-06T11:12:04.074Z      switch      WHITE          0:10.556         0:49.444
2026-06-06T11:12:14.074Z      switch      BLACK          0:00.557         0:59.443
2026-06-06T11:12:19.784Z      switch      WHITE          0:06.267         0:53.733
2026-06-06T11:12:25.139Z      switch      BLACK          0:00.913         0:59.087
2026-06-06T11:12:29.578Z      switch      WHITE          0:05.352         0:54.648
2026-06-06T11:12:35.010Z      flag        WHITE          0:00.000         1:00.000
